日期	場次	班次	長度	分數範圍	場地	賽道	名次	馬號	馬名	騎師	練馬師	實際負磅	排位體重	檔位	頭馬距離	沿途走位	完成時間	獨贏賠率	熱門	投注	皇牌	配備	地點	度地儀	P賠率	P賠率2	P賠率3	Queue賠率	PQ賠率	PQ賠率2	PQ賠率3
2018/10/1	3	第四班	1200米	(60-40)	好地	草地 - "A+3" 賽道	6	3	蟲草之星(B070)	李寶利	呂健威	132	1182	7	4-1/4	10 10 6	1.10.23	5	2nd Hot	-	* 1	 	沙田	2.71							
2018/10/1	3	第四班	1200米	(60-40)	好地	草地 - "A+3" 賽道	7	13	聚歡笑(T282)	吳嘉晉	何良	114	1072	1	5	4 5 7	1.10.34	99	-	-	+ 1	B/H	沙田	2.71							
2018/10/1	3	第四班	1200米	(60-40)	好地	草地 - "A+3" 賽道	8	4	好客本色(A261)	潘明輝	葉楚航	125	1109	9	5-1/4	9 9 8	1.10.41	6.3	-	-	* 1	TT	沙田	2.71							
2018/10/1	3	第四班	1200米	(60-40)	好地	草地 - "A+3" 賽道	9	5	晴朗拍檔(B071)	蘇狄雄	蘇偉賢	127	1075	13	6-1/2	13 13 9	1.10.58	99	-	-	+ 1	 	沙田	2.71							
2018/10/1	3	第四班	1200米	(60-40)	好地	草地 - "A+3" 賽道	10	1	老實人(B200)	韋達	麥菲文	133	1183	8	6-3/4	6 3 10	1.10.65	4.8	1st Hot	-	+ 1	CP1	沙田	2.71							
2018/10/1	3	第四班	1200米	(60-40)	好地	草地 - "A+3" 賽道	11	12	非同凡響(B242)	黃皓楠	羅富全	120	1008	10	8	11 12 11	1.10.84	99	-	-	1	XB	沙田	2.71							
2018/10/1	3	第四班	1200米	(60-40)	好地	草地 - "A+3" 賽道	12	11	勁力歡騰(B215)	郭能	約翰摩亞	124	1156	6	8-1/4	7 8 12	1.10.90	99	-	-	1	H-/TT	沙田	2.71							
2018/10/1	3	第四班	1200米	(60-40)	好地	草地 - "A+3" 賽道	13	10	好甜橙(A300)	梁家俊	徐雨石	125	1127	3	9-3/4	2 2 13	1.11.13	17	-	-	+ 1	H	沙田	2.71							
2018/10/1	4	第四班	1400米	(60-40)	好地	草地 - "A+3" 賽道	1	6	清新動力(B067)	利敬國	徐雨石	127	1020	9	-	9 10 11 1	1.22.33	13	-	-	* 1	B/TT	沙田	2.71	35.0			251.0	83.5	328.0	
2018/10/1	4	第四班	1400米	(60-40)	好地	草地 - "A+3" 賽道	2	4	都市神話(A086)	潘頓	容天鵬	129	997	13	頸位	11 9 7 2	1.22.37	3.5	2nd Hot	-	+ 1	B	沙田	2.71		16.5		251.0	83.5		135.0
2018/10/1	4	第四班	1400米	(60-40)	好地	草地 - "A+3" 賽道	3	10	瀟灑王子(V069)	蔡明紹	文家良	120	1159	5	頸位	4 5 4 3	1.22.38	21	-	-	* 1	B	沙田	2.71			59.5			328.0	135.0
2018/10/1	4	第四班	1400米	(60-40)	好地	草地 - "A+3" 賽道	4	2	勤德兼備(A071)	史卓豐	賀賢	132	1070	4	1-1/2	7 7 6 4	1.22.57	13	-	-	1	 	沙田	2.71							
2018/10/1	4	第四班	1400米	(60-40)	好地	草地 - "A+3" 賽道	5	7	金碧科(B225)	李寶利	鄭俊偉	123	1018	11	2-1/4	13 11 10 5	1.22.71	7.6	-	-	+ 1	H	沙田	2.71							
2018/10/1	4	第四班	1400米	(60-40)	好地	草地 - "A+3" 賽道	6	13	至尊大師(A357)	梁家俊	告東尼	117	1260	7	2-1/2	1 3 2 6	1.22.72	3.2	1st Hot	-	+ 1	B/TT	沙田	2.71							
2018/10/1	4	第四班	1400米	(60-40)	好地	草地 - "A+3" 賽道	7	8	軒轅齊飛(V250)	賴維銘	葉楚航	123	1268	2	2-3/4	2 2 3 7	1.22.75	12	-	-	1	B/TT	沙田	2.71							
2018/10/1	4	第四班	1400米	(60-40)	好地	草地 - "A+3" 賽道	8	1	大掌櫃(B158)	祈普敦	蔡約翰	133	1078	1	3-3/4	5 4 5 8	1.22.93	99	-	-	1	V	沙田	2.71							
2018/10/1	4	第四班	1400米	(60-40)	好地	草地 - "A+3" 賽道	9	5	花月良宵(B202)	郭能	約翰摩亞	129	1081	12	3-3/4	14 13 12 9	1.22.95	99	-	-	1	SR/TT	沙田	2.71							
2018/10/1	4	第四班	1400米	(60-40)	好地	草地 - "A+3" 賽道	10	9	瑩然英峻(T388)	韋達	蘇保羅	120	1102	3	4-3/4	8 8 9 10	1.23.09	15	-	-	+ 1	B	沙田	2.71							
2018/10/1	4	第四班	1400米	(60-40)	好地	草地 - "A+3" 賽道	11	14	同威(A223)	黃皓楠	姚本輝	113	1218	10	4-3/4	12 14 14 11	1.23.09	50	-	-	* 1	B	沙田	2.71							
2018/10/1	4	第四班	1400米	(60-40)	好地	草地 - "A+3" 賽道	12	12	陽明亮亮(A359)	何澤堯	呂健威	117	1027	6	5-1/4	6 6 8 12	1.23.16	13	-	-	1	 	沙田	2.71							
2018/10/1	4	第四班	1400米	(60-40)	好地	草地 - "A+3" 賽道	13	11	財帥(B134)	沈拿	麥菲文	120	1116	14	6-3/4	3 1 1 13	1.23.42	80	-	-	1	CP/TT	沙田	2.71							
2018/10/1	4	第四班	1400米	(60-40)	好地	草地 - "A+3" 賽道	14	3	正氣凜然(B245)	蘇狄雄	何良	128	1185	8	7-1/4	10 12 13 14	1.23.51	41	-	-	* 1	H1/TT	沙田	2.71							
2018/10/1	5	第三班	1400米	(80-60)	好地	草地 - "A+3" 賽道	1	6	環保動力(A095)	巫顯東	沈集成	123	1161	11	-	13 14 14 1	1.21.35	4.9	2nd Hot	-	+ 1	H/B1/TT	沙田	2.71	20.0			2782.0	795.0	155.5	
2018/10/1	5	第三班	1400米	(80-60)	好地	草地 - "A+3" 賽道	2	13	勁有波幅(V081)	楊明綸	呂健威	113	1166	6	1/2	1 1 1 2	1.21.44	99	-	-	* 1	 	沙田	2.71		232.0		2782.0	795.0		2476.5
2018/10/1	5	第三班	1400米	(80-60)	好地	草地 - "A+3" 賽道	3	10	健康美麗(B384)	利敬國	約翰摩亞	121	1030	1	1-3/4	4 4 2 3	1.21.65	18	-	-	* 1	TT1	沙田	2.71			48.0			155.5	2476.5
2018/10/1	5	第三班	1400米	(80-60)	好地	草地 - "A+3" 賽道	4	8	金如意(A172)	祈普敦	蘇保羅	126	1065	8	2-3/4	10 9 8 4	1.21.79	20	-	-	+ 1	B	沙田	2.71							
2018/10/1	5	第三班	1400米	(80-60)	好地	草地 - "A+3" 賽道	5	12	歡樂小子(S235)	何澤堯	文家良	117	1271	4	3	6 7 6 5	1.21.82	10	-	-	* 1	V	沙田	2.71							
2018/10/1	5	第三班	1400米	(80-60)	好地	草地 - "A+3" 賽道	6	9	天池怪俠(B350)	韋達	蘇偉賢	124	1086	7	3-3/4	7 6 5 6	1.21.94	7.6	-	-	+ 1	 	沙田	2.71							
2018/10/1	5	第三班	1400米	(80-60)	好地	草地 - "A+3" 賽道	7	11	藍海策略(A411)	沈拿	麥菲文	119	1099	10	4-3/4	11 13 11 7	1.22.10	18	-	-	* 1	XB-/B/TT-	沙田	2.71							
2018/10/1	5	第三班	1400米	(80-60)	好地	草地 - "A+3" 賽道	8	4	閃耀鑽皇(S347)	李寶利	容天鵬	129	1149	9	6-1/2	9 8 9 8	1.22.39	8.4	-	-	+ 1	V/TT	沙田	2.71							
2018/10/1	5	第三班	1400米	(80-60)	好地	草地 - "A+3" 賽道	9	5	神龍駒(B108)	郭能	霍利時	129	1054	13	6-1/2	12 11 13 9	1.22.39	20	-	-	+ * 1	 	沙田	2.71							
2018/10/1	5	第三班	1400米	(80-60)	好地	草地 - "A+3" 賽道	10	3	好計(B432)	史卓豐	方嘉柏	130	1093	3	6-3/4	8 10 10 10	1.22.42	99	-	-	+ 1	 	沙田	2.71							
2018/10/1	5	第三班	1400米	(80-60)	好地	草地 - "A+3" 賽道	11	1	雷公鑿(V279)	潘明輝	徐雨石	128	1214	5	7-1/2	5 5 7 11	1.22.55	80	-	-	1	B-	沙田	2.71							
2018/10/1	5	第三班	1400米	(80-60)	好地	草地 - "A+3" 賽道	12	14	友瑩囍(B249)	田泰安	蔡約翰	114	1256	2	9-3/4	3 3 3 12	1.22.93	2.5	1st Hot	-	1	 	沙田	2.71							
2018/10/1	5	第三班	1400米	(80-60)	好地	草地 - "A+3" 賽道	13	7	金剛仔(S146)	黃俊	鄭俊偉	117	1080	14	11-3/4	14 12 12 13	1.23.24	84	-	-	+ 1	TT	沙田	2.71							
2018/10/1	5	第三班	1400米	(80-60)	好地	草地 - "A+3" 賽道	14	2	龍船(V186)	黃皓楠	丁冠豪	128	1091	12	16	2 2 4 14	1.23.91	35	-	-	+ 1	TT	沙田	2.71							
2018/10/1	6	第三班	1600米	(80-60)	好地	草地 - "A+3" 賽道	1	4	鋒芒畢露(V131)	黃俊	苗禮德	120	1113	1	-	1 1 1 1	1.34.32	3.5	1st Hot	-	1	B/XB	沙田	2.71	15.5			150.5	61.0	76.5	
2018/10/1	6	第三班	1600米	(80-60)	好地	草地 - "A+3" 賽道	2	6	佳知武仕(B219)	沈拿	告東尼	127	1174	2	短馬頭位	3 3 2 2	1.34.33	7.4	-	-	+ 1	B/TT1	沙田	2.71		27.0		150.5	61.0		144.0
2018/10/1	6	第三班	1600米	(80-60)	好地	草地 - "A+3" 賽道	3	10	活影(B100)	田泰安	方嘉柏	124	1094	10	3-3/4	11 11 10 3	1.34.92	9.2	-	-	+ 1	B/TT	沙田	2.71			29.5			76.5	144.0
2018/10/1	6	第三班	1600米	(80-60)	好地	草地 - "A+3" 賽道	4	13	福威勝(B223)	何澤堯	呂健威	116	1106	9	4-1/4	9 10 11 4	1.34.99	9	-	-	+ 1	 	沙田	2.71							
2018/10/1	6	第三班	1600米	(80-60)	好地	草地 - "A+3" 賽道	5	14	大運起(A109)	吳嘉晉	告東尼	114	1144	4	4-1/2	5 4 3 5	1.35.02	53	-	-	2	B/TT	沙田	2.71							
2018/10/1	6	第三班	1600米	(80-60)	好地	草地 - "A+3" 賽道	6	9	發財先生(B265)	利敬國	文家良	126	1144	7	5	7 7 5 6	1.35.10	22	-	-	1	H2/P2	沙田	2.71							
2018/10/1	6	第三班	1600米	(80-60)	好地	草地 - "A+3" 賽道	7	1	勝利導航(A024)	楊明綸	徐雨石	131	1103	12	6-1/4	13 13 12 7	1.35.33	7.2	-	-	* 1	 	沙田	2.71							
2018/10/1	6	第三班	1600米	(80-60)	好地	草地 - "A+3" 賽道	8	11	奇真(T093)	蔡明紹	霍利時	120	1134	8	7	12 9 7 8	1.35.42	30	-	-	2	 	沙田	2.71							
2018/10/1	6	第三班	1600米	(80-60)	好地	草地 - "A+3" 賽道	9	2	恆駿寶駒(T262)	李寶利	蘇偉賢	132	1119	13	8	14 14 14 9	1.35.60	39	-	-	* 1	B/H	沙田	2.71							
2018/10/1	6	第三班	1600米	(80-60)	好地	草地 - "A+3" 賽道	10	12	一舖成名(B162)	梁家俊	羅富全	119	1105	5	8-3/4	8 8 9 10	1.35.71	14	-	-	1	B/TT	沙田	2.71							
2018/10/1	6	第三班	1600米	(80-60)	好地	草地 - "A+3" 賽道	11	7	福將(B159)	韋達	霍利時	127	1138	3	8-3/4	6 6 8 11	1.35.72	5.8	2nd Hot	-	+ 1	 	沙田	2.71							
2018/10/1	6	第三班	1600米	(80-60)	好地	草地 - "A+3" 賽道	12	5	芙蓉莊(B339)	史卓豐	沈集成	129	985	11	9-1/4	10 12 13 12	1.35.78	14	-	-	1	B	沙田	2.71							
2018/10/1	6	第三班	1600米	(80-60)	好地	草地 - "A+3" 賽道	13	3	天賦威力(B335)	郭能	約翰摩亞	131	1059	6	9-1/2	4 5 6 13	1.35.82	99	-	-	1	B/TT	沙田	2.71							
2018/10/1	6	第三班	1600米	(80-60)	好地	草地 - "A+3" 賽道	14	8	勇勝神駒(B235)	黃皓楠	麥菲文	124	1021	14	17	2 2 4 14	1.37.02	99	-	-	1	CP1/TT	沙田	2.71							
2018/10/1	7	國際三級賽	1000米		好地	草地 - "A+3" 賽道	1	3	旺蝦王(A299)	田泰安	蔡約翰	117	1186	3	-	2 2 1	0.56.00	1.9	1st Hot	-		 	沙田	2.71	10.5			26.0	16.0	36.0	
2018/10/1	7	國際三級賽	1000米		好地	草地 - "A+3" 賽道	2	1	天下為攻(A257)	潘頓	蔡約翰	133	1100	4	3/4	3 3 2	0.56.13	2.8	2nd Hot	-		 	沙田	2.71		13.0		26.0	16.0		48.0
2018/10/1	7	國際三級賽	1000米		好地	草地 - "A+3" 賽道	3	7	真好彩(V068)	黃皓楠	呂健威	113	1193	2	2	5 4 3	0.56.33	14	-	-		 	沙田	2.71			32.0			36.0	48.0
2018/10/1	7	國際三級賽	1000米		好地	草地 - "A+3" 賽道	4	6	幸福分享(A409)	蔡明紹	呂健威	114	982	1	2-1/4	6 7 4	0.56.37	15	-	-		H	沙田	2.71							
2018/10/1	7	國際三級賽	1000米		好地	草地 - "A+3" 賽道	5	2	勝得威(A025)	梁家俊	告東尼	128	1112	5	2-3/4	7 6 5	0.56.45	10	-	-		CP/TT	沙田	2.71							
2018/10/1	7	國際三級賽	1000米		好地	草地 - "A+3" 賽道	6	4	新力風(T235)	何澤堯	約翰摩亞	114	1151	7	2-3/4	4 5 6	0.56.46	11	-	-		TT	沙田	2.71							
2018/10/1	7	國際三級賽	1000米		好地	草地 - "A+3" 賽道	7	5	發盈喜(T005)	利敬國	蘇偉賢	113	1121	6	6-1/4	1 1 7	0.57.00	29	-	-		XB/TT	沙田	2.71							
2018/10/1	8	國際三級賽	1400米		好地	草地 - "A+3" 賽道	1	1	美麗傳承(V380)	潘頓	約翰摩亞	133	1130	11	-	2 2 1 1	1.20.62	4.3	2nd Hot	-		B/TT	沙田	2.71	17.0			222.0	80.5	124.5	
2018/10/1	8	國際三級賽	1400米		好地	草地 - "A+3" 賽道	2	8	平海福星(A375)	祈普敦	蔡約翰	123	1262	2	2-1/4	12 11 10 2	1.20.96	8.2	-	-		B/TT	沙田	2.71		26.5		222.0	80.5		265.0
2018/10/1	8	國際三級賽	1400米		好地	草地 - "A+3" 賽道	3	9	軍歌(T103)	楊明綸	呂健威	120	1082	3	3-1/2	6 5 5 3	1.21.13	16	-	-		B	沙田	2.71			50.0			124.5	265.0
2018/10/1	8	國際三級賽	1400米		好地	草地 - "A+3" 賽道	4	4	美麗大師(S411)	郭能	告東尼	130	1124	4	4	10 9 9 4	1.21.24	15	-	-		H/TT	沙田	2.71							
2018/10/1	8	國際三級賽	1400米		好地	草地 - "A+3" 賽道	5	11	當家精選(V388)	田泰安	蔡約翰	119	1154	10	4	3 4 4 5	1.21.28	3.5	1st Hot	-		B	沙田	2.71							
2018/10/1	8	國際三級賽	1400米		好地	草地 - "A+3" 賽道	6	13	加州議長(A114)	沈拿	告東尼	116	1169	8	4-1/4	1 1 2 6	1.21.29	14	-	-		B/H/TT	沙田	2.71							
2018/10/1	8	國際三級賽	1400米		好地	草地 - "A+3" 賽道	7	2	四季旺(V410)	史卓豐	沈集成	133	1067	9	4-1/4	7 8 8 7	1.21.30	16	-	-		TT	沙田	2.71							
2018/10/1	8	國際三級賽	1400米		好地	草地 - "A+3" 賽道	8	6	川河尊駒(A252)	韋達	方嘉柏	130	1149	5	5	5 6 6 8	1.21.42	22	-	-		V	沙田	2.71							
2018/10/1	8	國際三級賽	1400米		好地	草地 - "A+3" 賽道	9	5	五十五十(A287)	利敬國	何良	130	1162	1	5	4 3 3 9	1.21.43	4.7	-	W P		 	沙田	2.71							
2018/10/1	8	國際三級賽	1400米		好地	草地 - "A+3" 賽道	10	14	醒目名駒(S393)	何澤堯	告東尼	116	1162	12	6	9 10 11 10	1.21.58	42	-	-		TT	沙田	2.71							
2018/10/1	8	國際三級賽	1400米		好地	草地 - "A+3" 賽道	11	7	鷹雄(A093)	李寶利	約翰摩亞	125	1109	6	6-1/4	14 13 13 11	1.21.64	56	-	-		B/TT1	沙田	2.71							
2018/10/1	8	國際三級賽	1400米		好地	草地 - "A+3" 賽道	12	10	馬上發財(T118)	麥偉利	葉楚航	119	1071	7	7-1/2	8 7 7 12	1.21.84	99	-	-		 	沙田	2.71							
2018/10/1	8	國際三級賽	1400米		好地	草地 - "A+3" 賽道	13	3	澳斯卡(T251)	蔡明紹	蔡約翰	131	1173	14	9-3/4	11 12 12 13	1.22.19	51	-	-		B	沙田	2.71							
2018/10/1	8	國際三級賽	1400米		好地	草地 - "A+3" 賽道	14	12	達羅素(V246)	黃皓楠	蔡約翰	117	1044	13	10	13 14 14 14	1.22.22	99	-	-		B	沙田	2.71							
2018/10/1	9	第三班	1200米	(80-60)	好地	草地 - "A+3" 賽道	1	5	好運多贏(B257)	潘頓	羅富全	128	1136	7	-	10 10 1	1.09.32	1.5	1st Hot	-	+ 1	SR/TT	沙田	2.71	11.5			135.0	57.5	231.0	
2018/10/1	9	第三班	1200米	(80-60)	好地	草地 - "A+3" 賽道	2	2	艮志騰雲(B119)	巫顯東	文家良	127	1157	14	1	1 1 2	1.09.47	18	-	-	+ 1	 	沙田	2.71		34.0		135.0	57.5		1698.5
2018/10/1	9	第三班	1200米	(80-60)	好地	草地 - "A+3" 賽道	3	8	騰龍駒(B349)	李寶利	麥菲文	124	1135	1	1-1/4	4 3 3	1.09.52	99	-	-	+ 1	 	沙田	2.71			188.0			231.0	1698.5
2018/10/1	9	第三班	1200米	(80-60)	好地	草地 - "A+3" 賽道	4	6	心中有您(B283)	蘇狄雄	何良	125	1040	5	1-3/4	9 7 4	1.09.60	29	-	-	+ 1	H/B2	沙田	2.71							
2018/10/1	9	第三班	1200米	(80-60)	好地	草地 - "A+3" 賽道	5	4	精算閃擊(B147)	祈普敦	蔡約翰	128	1099	10	2	5 5 5	1.09.65	21	-	-	1	H	沙田	2.71							
2018/10/1	9	第三班	1200米	(80-60)	好地	草地 - "A+3" 賽道	6	3	英勇大師(S212)	韋達	告東尼	130	1196	6	2-3/4	11 12 6	1.09.77	19	-	-	* 1	B/TT	沙田	2.71							
2018/10/1	9	第三班	1200米	(80-60)	好地	草地 - "A+3" 賽道	7	9	鑽飾明駝(B183)	利敬國	呂健威	121	1044	12	3	12 11 7	1.09.80	47	-	-	+ 1	 	沙田	2.71							
2018/10/1	9	第三班	1200米	(80-60)	好地	草地 - "A+3" 賽道	8	7	標準猴王(B244)	沈拿	約翰摩亞	127	1199	4	3	6 6 8	1.09.81	12	-	-	* 1	B-	沙田	2.71							
2018/10/1	9	第三班	1200米	(80-60)	好地	草地 - "A+3" 賽道	9	12	成才(B085)	潘明輝	方嘉柏	111	1132	3	3-1/4	8 9 9	1.09.83	99	-	-	1	 	沙田	2.71							
2018/10/1	9	第三班	1200米	(80-60)	好地	草地 - "A+3" 賽道	10	11	團結精神(B230)	史卓豐	蘇偉賢	119	1160	9	4-1/4	3 4 10	1.10.00	10	-	-	* 1	B	沙田	2.71							
2018/10/1	9	第三班	1200米	(80-60)	好地	草地 - "A+3" 賽道	11	10	一定賺(V398)	田泰安	蘇保羅	119	1232	2	4-1/4	7 8 11	1.10.02	8.9	2nd Hot	-	1	B	沙田	2.71							
2018/10/1	9	第三班	1200米	(80-60)	好地	草地 - "A+3" 賽道	12	14	老友威威(T349)	賴維銘	葉楚航	115	1230	8	5-1/4	13 13 12	1.10.14	48	-	-	1	TT	沙田	2.71							
2018/10/1	9	第三班	1200米	(80-60)	好地	草地 - "A+3" 賽道	13	1	多多醒(B306)	麥偉利	苗禮德	133	1097	11	6-1/2	2 2 13	1.10.38	41	-	-	1	B/TT	沙田	2.71							
2018/10/1	9	第三班	1200米	(80-60)	好地	草地 - "A+3" 賽道	14	13	志友運(V347)	黃皓楠	姚本輝	112	1115	13	6-3/4	14 14 14	1.10.41	99	-	-	1	B/TT	沙田	2.71							
2018/10/1	10	第二班	1200米	(100-80)	好地	草地 - "A+3" 賽道	1	4	小巨人(V342)	潘頓	賀賢	128	1075	2	-	5 5 1	1.08.81	3.5	1st Hot	-	+ 1	 	沙田	2.71	16.5			98.5	45.0	119.0	
2018/10/1	10	第二班	1200米	(100-80)	好地	草地 - "A+3" 賽道	2	2	加州福星(A415)	郭能	告東尼	130	1251	5	1-1/2	1 1 2	1.09.04	5.3	2nd Hot	-	* 1	B/TT	沙田	2.71		19.0		98.5	45.0		149.5
2018/10/1	10	第二班	1200米	(100-80)	好地	草地 - "A+3" 賽道	3	6	皇龍大將(T400)	梁家俊	徐雨石	122	1116	12	2	14 14 3	1.09.11	15	-	-	+ 1	TT	沙田	2.71			49.0			119.0	149.5
2018/10/1	10	第二班	1200米	(100-80)	好地	草地 - "A+3" 賽道	4	3	有理共想(B180)	史卓豐	高伯新	130	1190	7	2	11 8 4	1.09.14	6.5	-	-	+ * 1	 	沙田	2.71							
2018/10/1	10	第二班	1200米	(100-80)	好地	草地 - "A+3" 賽道	5	5	信心保證(B105)	韋達	約翰摩亞	124	1291	9	2-1/2	12 13 5	1.09.21	12	-	-	+ 1	B-	沙田	2.71							
2018/10/1	10	第二班	1200米	(100-80)	好地	草地 - "A+3" 賽道	6	13	追風者(B414)	楊明綸	丁冠豪	114	1117	14	3-1/4	13 11 6	1.09.31	43	-	-	* 1	 	沙田	2.71							
2018/10/1	10	第二班	1200米	(100-80)	好地	草地 - "A+3" 賽道	7	9	愛添滿(B305)	蘇狄雄	何良	117	1137	1	3-1/2	4 3 7	1.09.38	99	-	-	* 1	H	沙田	2.71							
2018/10/1	10	第二班	1200米	(100-80)	好地	草地 - "A+3" 賽道	8	14	英明勇將(T348)	何澤堯	呂健威	114	1096	8	5	8 9 8	1.09.61	22	-	-	1	H	沙田	2.71							
2018/10/1	10	第二班	1200米	(100-80)	好地	草地 - "A+3" 賽道	9	10	精算風暴(B173)	沈拿	蔡約翰	119	1124	6	5-1/2	6 7 9	1.09.69	7.5	-	-	+ 1	PC	沙田	2.71							
2018/10/1	10	第二班	1200米	(100-80)	好地	草地 - "A+3" 賽道	10	11	財高八斗(A079)	潘明輝	姚本輝	113	1179	10	5-3/4	2 2 10	1.09.73	25	-	-	* 1	B/TT	沙田	2.71							
2018/10/1	10	第二班	1200米	(100-80)	好地	草地 - "A+3" 賽道	11	8	朝五晚九(B330)	田泰安	羅富全	120	1034	3	5-3/4	7 6 11	1.09.74	15	-	-	+ 1	CP1	沙田	2.71							
2018/10/1	10	第二班	1200米	(100-80)	好地	草地 - "A+3" 賽道	12	1	僥倖(T382)	黃俊	葉楚航	123	1179	4	7-1/4	10 12 12	1.09.95	39	-	-	1	 	沙田	2.71							
2018/10/1	10	第二班	1200米	(100-80)	好地	草地 - "A+3" 賽道	13	12	巡航導彈(B337)	李寶利	容天鵬	117	1175	11	8-1/4	9 10 13	1.10.14	10	-	-	* 1	 	沙田	2.71							
2018/10/1	10	第二班	1200米	(100-80)	好地	草地 - "A+3" 賽道	14	7	獅子驄(V290)	吳嘉晉	徐雨石	118	1218	13	14	3 4 14	1.11.06	99	-	-	2	SR-/B1	沙田	2.71							
2018/10/3	1	第五班	1650米	(40-0)	好地	草地 - "A" 賽道	1	9	飛壹般(T280)	潘明輝	丁冠豪	116	1037	10	-	1 1 1 1	1.41.12	2.3	1st Hot	-	+ 1	PC	跑馬地	2.7	14.0			404.5	143.0	97.0	
2018/10/3	1	第五班	1650米	(40-0)	好地	草地 - "A" 賽道	2	3	管之星(B006)	何澤堯	呂健威	130	1102	7	短馬頭位	9 10 9 2	1.41.13	32	-	-	* 1	B/TT	跑馬地	2.7		76.5		404.5	143.0		447.5
2018/10/3	1	第五班	1650米	(40-0)	好地	草地 - "A" 賽道	3	7	贏歌(A334)	賴維銘	鄭俊偉	129	1226	2	2-1/4	5 5 5 3	1.41.47	13	-	-	+ * 1	TT	跑馬地	2.7			33.5			97.0	447.5
2018/10/3	1	第五班	1650米	(40-0)	好地	草地 - "A" 賽道	4	12	明昇(A318)	田泰安	方嘉柏	116	1236	6	4-1/2	2 2 2 4	1.41.82	16	-	-	* 1	B2	跑馬地	2.7							
2018/10/3	1	第五班	1650米	(40-0)	好地	草地 - "A" 賽道	5	10	小奇妙(T298)	沈拿	文家良	119	1203	4	4-3/4	8 9 8 5	1.41.88	10	-	-	* 1	TT	跑馬地	2.7							
2018/10/3	1	第五班	1650米	(40-0)	好地	草地 - "A" 賽道	6	5	萬里威揚(A055)	梁家俊	徐雨石	131	1063	12	4-3/4	7 6 3 6	1.41.89	9.4	-	-	+ 1	B2	跑馬地	2.7							
2018/10/3	1	第五班	1650米	(40-0)	好地	草地 - "A" 賽道	7	8	飛雲寶(V392)	郭能	姚本輝	124	1077	1	5	3 4 4 7	1.41.91	5.5	2nd Hot	-	* 1	 	跑馬地	2.7							
2018/10/3	1	第五班	1650米	(40-0)	好地	草地 - "A" 賽道	8	6	葵涌老友(A012)	黃俊	高伯新	119	1144	3	5-1/2	6 7 6 8	1.42.00	8.5	-	-	* 1	XB	跑馬地	2.7							
2018/10/3	1	第五班	1650米	(40-0)	好地	草地 - "A" 賽道	9	4	凱旋星光(T224)	利敬國	霍利時	132	1066	9	5-3/4	11 11 11 9	1.42.04	15	-	-	* 1	B2/TT	跑馬地	2.7							
2018/10/3	1	第五班	1650米	(40-0)	好地	草地 - "A" 賽道	10	11	漸信名駒(T253)	蔡明紹	葉楚航	117	1098	5	16-1/4	10 8 10 10	1.43.72	31	-	-	* 1	V/TT	跑馬地	2.7							
2018/10/3	1	第五班	1650米	(40-0)	好地	草地 - "A" 賽道	11	2	上旺財上(A285)	巫顯東	沈集成	127	995	8	16-3/4	4 3 7 11	1.43.81	70	-	-	+ 1	B/TT	跑馬地	2.7							
2018/10/3	1	第五班	1650米	(40-0)	好地	草地 - "A" 賽道	12	1	連利進寶(T181)	李寶利	蘇保羅	133	1282	11	17-1/2	12 12 12 12	1.43.93	63	-	-	+ * 1	B	跑馬地	2.7							
2018/10/3	2	第三班	1800米	(80-60)	好地	草地 - "A" 賽道	1	5	南莊加寶(B048)	楊明綸	徐雨石	121	1091	2	-	5 5 5 5 1	1.50.15	3.2	1st Hot	-	+ 1	 	跑馬地	2.7	14.0			104.5	35.0	54.0	
2018/10/3	2	第三班	1800米	(80-60)	好地	草地 - "A" 賽道	2	8	動力飛鷹(B072)	巫顯東	沈集成	111	1157	7	頸位	4 4 4 4 2	1.50.20	4.7	-	-	1	B/H/XB/TT	跑馬地	2.7		14.0		104.5	35.0		70.5
2018/10/3	2	第三班	1800米	(80-60)	好地	草地 - "A" 賽道	3	3	勇敢傳說(A260)	何澤堯	告東尼	128	1152	6	2	6 6 6 6 3	1.50.45	9.7	-	-	+ 1	B/TT	跑馬地	2.7			26.0			54.0	70.5
2018/10/3	2	第三班	1800米	(80-60)	好地	草地 - "A" 賽道	4	2	神州福星(B326)	田泰安	羅富全	131	1026	5	2-1/4	7 7 7 7 4	1.50.50	31	-	-	+ 1	 	跑馬地	2.7							
2018/10/3	2	第三班	1800米	(80-60)	好地	草地 - "A" 賽道	5	1	事勝意(T391)	麥偉利	苗禮德	133	1061	3	2-3/4	3 2 2 2 5	1.50.60	11	-	-	* 1	SR/TT	跑馬地	2.7							
2018/10/3	2	第三班	1800米	(80-60)	好地	草地 - "A" 賽道	6	6	鵲橋飛渡(A247)	蔡明紹	高伯新	121	1063	4	5	1 1 1 1 6	1.50.96	3.4	2nd Hot	-	1	H/P/TT	跑馬地	2.7							
2018/10/3	2	第三班	1800米	(80-60)	好地	草地 - "A" 賽道	7	7	閃電王(V013)	利敬國	霍利時	117	1090	1	7-1/4	2 3 3 3 7	1.51.32	5.8	-	-	1	 	跑馬地	2.7							
2018/10/3	2	第三班	1800米	(80-60)	好地	草地 - "A" 賽道		4	琴心星(B218)	潘頓	方嘉柏	129	1233	---	---		---	---	-	-	1	 	跑馬地	2.7							
